Frequency,T60,T60Err,EffectiveArea,EAErr
300,0.07367708086785883,0.006468391576877698,76.48240041033213,6.714681265410958
450,0.08134800823165549,0.011884965060875842,69.27028851097567,10.120407083173902
650,0.10694634790647509,0.012089997952968239,52.68997128287003,5.956460014033685
900,0.11404573667102767,0.014468206971751644,49.41000132477133,6.2683108243091565
1300,0.09510402885284841,0.029237954535931414,59.250907327163446,18.2155830361797
1800,0.07639714004554371,0.014037032327735035,73.75930560542878,13.5523627800395
2500,0.11302472089937439,0.027230077881015946,49.85634961237219,12.011463262242557
3500,0.08512377077679291,0.015813605232803247,66.19772536599443,12.297677683855085
5000,0.038780166029280215,0.011805047999278822,145.30623710443638,44.23258792438694
